2020-05-15 23:22:03.908 INFO  [main]com.whz.shiro.ShiroApplication.logStarting:55 -Starting ShiroApplication on DESKTOP-VN7JL54 with PID 7796 (D:\资料文档\后台\SpringBoot\shiro\target\classes started by 86188 in D:\资料文档\后台\SpringBoot\shiro)
2020-05-15 23:35:11.513 INFO  [http-nio-8090-exec-3]com.whz.shiro.aspect.RequestAspect.printRequestLog:110 -IP : 0:0:0:0:0:0:0:1
2020-05-15 23:35:11.513 INFO  [http-nio-8090-exec-3]com.whz.shiro.aspect.RequestAspect.printRequestLog:112 -方法 : com.whz.shiro.controller.TestController.testException
2020-05-15 23:35:11.514 INFO  [http-nio-8090-exec-3]com.whz.shiro.aspect.RequestAspect.printRequestLog:114 -请求参数：[1]
2020-05-15 23:35:11.514 INFO  [http-nio-8090-exec-3]com.whz.shiro.aspect.RequestAspect.doAround:61 -耗时 : 2
2020-05-15 23:35:11.514 INFO  [http-nio-8090-exec-3]com.whz.shiro.aspect.RequestAspect.doAfterReturning:75 -返回值：{"code":20000,"msg":"操作成功！"}
2020-05-15 23:35:11.520 DEBUG [http-nio-8090-exec-3]com.whz.shiro.mapper.LogMapper.save.debug:159 -==>  Preparing: insert into bl_log( log_url, log_params, log_status, log_message, log_method, log_time, log_result, log_ip ) values ( ?, ?, ?, ?, ?, ?, ?, ? ) 
2020-05-15 23:35:11.522 DEBUG [http-nio-8090-exec-3]com.whz.shiro.mapper.LogMapper.save.debug:159 -==> Parameters: /test/testException/1(String), [1](String), 1(Integer), null, GET(String), 2(Long), {"code":20000,"msg":"操作成功！"}(String), 0:0:0:0:0:0:0:1(String)
2020-05-15 23:35:11.527 DEBUG [http-nio-8090-exec-3]com.whz.shiro.mapper.LogMapper.save.debug:159 -<==    Updates: 1
2020-05-15 23:39:26.437 INFO  [http-nio-8090-exec-7]com.whz.shiro.aspect.RequestAspect.printRequestLog:106 -请求地址 : /test/testException/1
2020-05-15 23:39:26.438 INFO  [http-nio-8090-exec-7]com.whz.shiro.aspect.RequestAspect.printRequestLog:107 -请求方式 : GET
2020-05-15 23:39:26.438 INFO  [http-nio-8090-exec-7]com.whz.shiro.aspect.RequestAspect.printRequestLog:110 -IP : 0:0:0:0:0:0:0:1
2020-05-15 23:39:26.438 INFO  [http-nio-8090-exec-7]com.whz.shiro.aspect.RequestAspect.printRequestLog:112 -方法 : com.whz.shiro.controller.TestController.testException
2020-05-15 23:39:26.438 INFO  [http-nio-8090-exec-7]com.whz.shiro.aspect.RequestAspect.printRequestLog:114 -请求参数：[1]
2020-05-15 23:39:26.440 INFO  [http-nio-8090-exec-7]com.whz.shiro.aspect.RequestAspect.doAround:61 -耗时 : 3
2020-05-15 23:39:26.440 INFO  [http-nio-8090-exec-7]com.whz.shiro.aspect.RequestAspect.doAfterReturning:75 -返回值：{"code":20000,"msg":"操作成功！"}
2020-05-15 23:39:26.444 DEBUG [http-nio-8090-exec-7]com.whz.shiro.mapper.LogMapper.save.debug:159 -==>  Preparing: insert into bl_log( log_url, log_params, log_status, log_message, log_method, log_time, log_result, log_ip ) values ( ?, ?, ?, ?, ?, ?, ?, ? ) 
2020-05-15 23:39:26.446 DEBUG [http-nio-8090-exec-7]com.whz.shiro.mapper.LogMapper.save.debug:159 -==> Parameters: /test/testException/1(String), [1](String), 1(Integer), null, GET(String), 3(Long), {"code":20000,"msg":"操作成功！"}(String), 0:0:0:0:0:0:0:1(String)
2020-05-15 23:39:26.452 DEBUG [http-nio-8090-exec-7]com.whz.shiro.mapper.LogMapper.save.debug:159 -<==    Updates: 1
2020-05-15 23:42:12.122 INFO  [SpringContextShutdownHook]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.shutdown:218 -Shutting down ExecutorService 'applicationTaskExecutor'
2020-05-15 23:42:12.131 INFO  [SpringContextShutdownHook]com.alibaba.druid.pool.DruidDataSource.close:1825 -{dataSource-1} closed
2020-05-15 23:42:19.652 INFO  [main]com.whz.shiro.ShiroApplication.logStarting:55 -Starting ShiroApplication on DESKTOP-VN7JL54 with PID 15524 (D:\资料文档\后台\SpringBoot\shiro\target\classes started by 86188 in D:\资料文档\后台\SpringBoot\shiro)
